longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,median_price
-118.53,34.23,32,4039,984.0,2675,941,3.0321,240000,<1H OCEAN,219299.0
-120.63,35.13,16,2680,704.0,975,619,1.7878,55000,<1H OCEAN,188545.0
-122.28,37.85,49,1130,244.0,607,239,2.4597,93800,NEAR BAY,154317.0
-120.43,34.69,33,2054,373.0,1067,358,3.6023,128300,NEAR OCEAN,188818.0
-121.44,38.63,38,1673,399.0,1116,382,1.3302,62200,INLAND,69548.0
-117.62,34.02,16,2040,325.0,1207,324,5.0431,164100,INLAND,163953.0
-117.23,33.78,23,3465,703.0,2672,607,1.9767,81500,INLAND,90442.0
-117.13,32.76,22,2623,732.0,1283,718,2.1563,127100,NEAR OCEAN,137033.0
-117.89,33.71,24,4365,804.0,2663,753,4.5814,233300,<1H OCEAN,206763.0
-120.43,34.97,28,1433,270.0,1001,278,4.0125,130100,<1H OCEAN,174768.0
-119.78,36.74,15,1461,415.0,924,356,2.5045,90300,INLAND,74200.0
-122.18,37.75,45,990,261.0,901,260,2.1731,82000,NEAR BAY,91277.0
-122.02,37.89,29,6349,858.0,2450,778,7.5,356200,NEAR BAY,386778.0
-123.34,39.1,24,5372,1051.0,3002,992,3.0652,131100,<1H OCEAN,148619.0
-117.62,34.05,33,883,211.0,1007,210,2.8281,103600,INLAND,118489.0
-118.46,34.07,49,2418,301.0,850,318,14.2867,500001,<1H OCEAN,500001.0
-118.22,34.13,47,1585,420.0,949,366,2.7098,173800,<1H OCEAN,192134.0
-118.26,33.85,24,9071,1335.0,4558,1327,5.542,197500,<1H OCEAN,264899.0
-121.7,36.77,21,2294,478.0,1306,430,3.0347,227200,<1H OCEAN,174026.0
-122.43,37.64,42,4091,757.0,1861,771,4.207,272700,NEAR OCEAN,295062.0
-121.71,39.42,21,1432,284.0,862,275,2.2813,57600,INLAND,77613.0
-118.13,34.13,39,2099,397.0,1500,380,4.8304,493200,<1H OCEAN,264950.05
-118.45,34.27,35,1579,300.0,1012,265,5.1296,195900,<1H OCEAN,208387.0
-118.14,33.89,33,2867,786.0,1774,705,2.9292,183400,<1H OCEAN,184769.0
-115.55,32.82,34,1540,316.0,1013,274,2.5664,67500,INLAND,82998.0
-117.96,33.8,33,2362,394.0,1185,387,4.425,188400,<1H OCEAN,198564.0
-116.92,32.82,16,2784,468.0,1458,465,4.0048,184600,<1H OCEAN,166966.0
-119.27,36.05,29,1016,174.0,481,140,2.2917,112500,INLAND,70049.0
-121.33,37.98,10,1564,397.0,643,347,2.7031,150000,INLAND,110674.0
-118.8,34.19,4,15572,2222.0,5495,2152,8.6499,500001,<1H OCEAN,453767.37
-118.32,33.88,37,1402,254.0,722,251,6.4781,269000,<1H OCEAN,409485.27
-121.11,37.47,12,2263,410.0,913,330,3.5795,145600,INLAND,142402.0
-121.78,38.66,18,4224,632.0,1907,641,4.8226,139900,INLAND,168335.0
-117.25,34.12,17,3107,752.0,2160,643,1.8463,72600,INLAND,82839.0
-118.97,35.38,32,1361,363.0,1483,297,1.625,46800,INLAND,49953.0
-117.34,34.13,29,331,85.0,341,107,0.7069,70300,INLAND,98423.0
-121.33,38.66,15,4371,908.0,1842,818,2.7797,105500,INLAND,131320.0
-117.21,34.11,27,1245,229.0,692,234,3.2176,89400,INLAND,101484.0
-117.06,32.57,16,1269,282.0,1609,298,2.6985,156500,NEAR OCEAN,122929.0
-121.89,39.76,15,10265,1860.0,4591,1906,3.07,142600,INLAND,115234.0
-122.14,39.65,33,419,77.0,190,67,3.6429,87500,INLAND,102137.0
-115.49,32.69,17,1960,389.0,1691,356,1.899,64000,INLAND,72572.0
-121.31,37.96,52,1938,332.0,788,320,3.6094,118400,INLAND,118785.0
-118.21,33.82,43,1005,199.0,723,191,4.3424,162500,NEAR OCEAN,193393.02
-118.27,33.81,38,1607,337.0,1130,334,4.4821,190700,<1H OCEAN,182886.0
-117.7,33.6,26,1021,230.0,301,208,2.625,80600,<1H OCEAN,222585.26
-116.91,32.86,15,3153,628.0,1633,527,3.6898,131000,<1H OCEAN,167945.0
-121.98,38.39,3,9488,1417.0,4095,1335,5.1781,191900,INLAND,194879.0
-122.65,38.97,32,1856,472.0,703,292,1.1912,60000,INLAND,78743.0
-121.29,38.03,16,4356,881.0,1629,818,2.2672,91100,INLAND,119469.0
-118.34,34.05,52,2530,458.0,1122,449,3.9167,321600,<1H OCEAN,357916.07
-122.18,37.81,30,292,38.0,126,52,6.3624,483300,NEAR BAY,324435.09
-118.37,34.16,25,2450,618.0,1054,578,3.6375,262500,<1H OCEAN,300161.01
-117.73,34.09,36,1543,297.0,1355,303,3.5313,117800,INLAND,133668.0
-117.91,33.83,32,1855,527.0,2568,504,2.5509,170800,<1H OCEAN,165396.0
-122.38,40.58,36,1808,384.0,807,383,1.8375,74800,INLAND,64400.0
-118.32,34.06,52,955,100.0,457,120,15.0001,500001,<1H OCEAN,499167.99
-122.18,37.75,45,330,76.0,282,80,4.0469,80700,NEAR BAY,161751.0
-117.99,33.77,15,2081,531.0,1617,561,3.4955,160900,<1H OCEAN,176754.0
-122.38,40.61,14,4773,1133.0,2101,1072,1.7227,105000,INLAND,84284.0
-118.33,34.19,46,2115,463.0,1133,439,3.7344,222000,<1H OCEAN,216993.0
-121.76,37.29,15,2267,348.0,1150,327,7.1267,277900,<1H OCEAN,357145.06
-121.44,38.61,33,1591,466.0,1000,418,1.0467,70100,INLAND,73418.0
-121.99,38.15,36,263,73.0,88,42,2.5313,162500,INLAND,148003.0
-118.23,33.93,36,501,123.0,487,118,1.3,87000,<1H OCEAN,100088.0
-122.36,37.92,52,215,41.0,126,43,1.3929,104200,NEAR BAY,141296.02
-118.05,33.87,18,4928,773.0,2952,754,5.8855,313800,<1H OCEAN,284647.02
-119.24,34.27,32,4071,888.0,1900,874,3.2792,220500,NEAR OCEAN,252767.0
-120.07,36.97,27,968,240.0,587,231,1.6071,55000,INLAND,56969.0
-118.2,33.92,36,414,104.0,477,130,3.6719,130400,<1H OCEAN,132249.0
-117.03,32.78,17,5481,1618.0,2957,1537,2.5707,171300,<1H OCEAN,143496.0
-117.13,32.92,17,1481,315.0,1002,300,3.6196,163400,<1H OCEAN,163048.0
-121.88,37.39,13,3334,565.0,2240,561,7.105,273900,<1H OCEAN,346899.0
-120.77,37.42,27,949,224.0,888,241,2.3333,72800,INLAND,86761.0
-117.24,33.38,16,2792,525.0,1696,516,3.668,171200,<1H OCEAN,199159.0
-118.24,34.0,38,1715,414.0,1714,389,1.7132,108200,<1H OCEAN,102780.0
-118.28,34.06,52,936,454.0,990,354,1.1122,187500,<1H OCEAN,247292.02
-120.46,34.64,16,686,217.0,614,200,0.8106,83300,NEAR OCEAN,218995.07
-122.3,37.52,38,2769,387.0,994,395,5.5902,417000,NEAR OCEAN,376616.02
-117.85,34.0,26,2712,402.0,1389,377,5.6513,227900,<1H OCEAN,252602.0
-118.2,33.77,52,1375,457.0,1089,317,2.2344,200000,NEAR OCEAN,197737.01
-122.47,37.76,52,4001,809.0,1886,756,3.3239,350000,NEAR BAY,331296.05
-121.3,37.94,52,24,6.0,23,5,2.375,67500,INLAND,211850.18
-118.03,34.08,42,1597,373.0,1311,352,2.9688,162800,INLAND,204593.0
-118.03,33.93,22,3382,800.0,2688,784,3.875,164700,<1H OCEAN,191930.0
-117.8,33.72,16,2617,506.0,1317,511,4.821,201400,<1H OCEAN,205706.0
-121.96,37.06,16,1321,224.0,650,206,6.3258,390000,NEAR OCEAN,356887.07
-118.99,35.4,48,1908,331.0,789,321,3.5714,84600,INLAND,100580.0
-121.99,37.53,25,5405,939.0,2831,923,5.0423,222200,<1H OCEAN,245434.0
-117.79,33.7,6,1593,371.0,832,379,4.4286,239500,<1H OCEAN,218766.03
-119.78,36.31,14,1287,291.0,737,269,3.1667,126400,INLAND,85747.0
-117.91,34.08,35,1443,266.0,861,262,3.5795,186900,<1H OCEAN,191399.0
-119.32,36.25,21,1231,,609,206,2.8365,90000,INLAND,90526.0
-119.02,35.42,40,1089,226.0,520,218,2.2727,67200,INLAND,64214.0
-121.74,36.92,17,2648,589.0,1193,540,2.4461,151700,<1H OCEAN,161930.0
-117.14,32.8,33,2670,435.0,1256,431,3.9417,179800,NEAR OCEAN,179623.0
-121.13,37.47,37,1995,448.0,1559,443,2.1833,92700,INLAND,82288.0
-121.81,37.33,4,5532,778.0,3651,770,7.2982,343000,<1H OCEAN,358934.03
-118.41,34.26,38,870,205.0,1065,222,2.5313,136100,<1H OCEAN,162705.0
-118.38,33.86,24,3124,560.0,1312,542,6.3021,333800,<1H OCEAN,332467.03
-122.29,37.9,52,1604,263.0,594,286,5.338,270900,NEAR BAY,320140.08
-121.31,38.02,24,4157,951.0,2734,879,2.7981,92100,INLAND,109456.0
-118.51,34.16,23,11154,1995.0,4076,1809,5.4609,500001,<1H OCEAN,385099.29
-120.57,35.12,39,1656,333.0,866,317,2.8824,195200,<1H OCEAN,165793.0
-118.2,34.12,44,1565,398.0,1500,407,2.8125,155600,<1H OCEAN,171872.0
-122.41,37.74,52,831,175.0,415,159,1.9464,249000,NEAR BAY,180880.01
-117.95,33.99,15,3978,692.0,2418,665,5.0142,269900,<1H OCEAN,238997.0
-118.98,35.39,29,607,177.0,476,143,1.1875,50700,INLAND,52425.0
-122.2,37.47,44,1927,332.0,846,362,4.2083,278200,NEAR BAY,296463.01
-118.15,33.77,41,3448,896.0,1621,838,4.5,339800,NEAR OCEAN,367634.02
-121.8,38.01,44,3184,581.0,1399,548,2.7234,110200,INLAND,107313.0
-117.1,32.83,16,4214,744.0,1820,699,4.3783,179500,<1H OCEAN,187106.0
-121.78,37.34,21,1959,292.0,891,300,7.375,338400,<1H OCEAN,342964.05
-122.11,38.09,11,673,145.0,318,137,2.3929,122500,NEAR BAY,131998.01
-117.41,34.11,29,3999,772.0,2602,760,3.5481,105500,INLAND,112988.0
-119.8,36.82,24,5377,1005.0,2010,982,3.4542,121200,INLAND,97389.0
-122.29,38.31,45,3075,754.0,1635,723,2.2721,139800,NEAR BAY,159135.0
-118.59,34.21,26,2335,669.0,1986,645,2.9974,178800,<1H OCEAN,200642.0
-117.72,33.53,14,1672,295.0,704,293,5.1129,251300,<1H OCEAN,304529.12
-117.68,33.51,19,2930,428.0,1481,430,6.323,480800,<1H OCEAN,290049.0
-116.54,33.81,24,6087,1217.0,1721,833,3.1493,199400,INLAND,131921.0
-118.21,33.81,43,905,199.0,764,204,3.3214,162200,NEAR OCEAN,156362.0
-121.24,38.0,25,1471,300.0,721,304,2.4688,126800,INLAND,106956.0
-121.2,37.83,18,3415,580.0,1912,562,4.4423,161400,INLAND,160264.0
-118.11,33.81,37,1694,280.0,776,271,6.2187,257900,<1H OCEAN,384271.1
-117.1,32.69,29,4174,1195.0,3675,1124,1.8112,103600,NEAR OCEAN,107230.0
-118.49,34.03,30,4061,927.0,1487,865,4.1827,435100,<1H OCEAN,452911.4
-122.34,37.59,44,1395,269.0,736,288,5.6206,386400,NEAR OCEAN,353212.04
-118.1,33.82,36,1930,354.0,915,328,5.2713,244400,<1H OCEAN,246533.0
-122.27,38.29,20,3870,795.0,2088,774,3.3021,152700,NEAR BAY,152216.0
-122.1,37.89,21,3282,653.0,1398,601,5.2079,310300,NEAR BAY,298029.01
-120.85,37.55,45,350,62.0,187,63,2.5938,275000,INLAND,157064.0
-118.19,33.99,38,1212,272.0,1129,263,2.6673,142300,<1H OCEAN,152682.0
-118.33,34.04,48,2437,443.0,1400,426,2.628,251100,<1H OCEAN,150689.0
-122.04,37.66,23,2419,348.0,1066,384,6.3501,350000,NEAR BAY,314485.02
-122.59,38.44,14,1665,390.0,505,348,3.183,201200,<1H OCEAN,191102.0
-120.26,37.99,12,2726,517.0,1351,474,3.5,107100,INLAND,127688.0
-122.25,37.89,37,3000,457.0,987,450,7.5385,350000,NEAR BAY,378681.04
-118.51,34.2,33,2327,479.0,1166,472,4.2344,262500,<1H OCEAN,233288.01
-122.39,37.57,35,520,83.0,185,76,6.4865,450000,NEAR OCEAN,381798.21
-118.27,34.15,22,2265,637.0,1684,561,2.6729,217100,<1H OCEAN,204159.0
-121.59,37.02,14,6355,1279.0,3704,1224,4.4233,228600,INLAND,253216.0
-120.57,39.78,15,1291,283.0,582,242,2.1216,102000,INLAND,94689.0
-119.26,36.5,35,1689,371.0,1475,329,2.5719,74300,INLAND,78170.0
-117.06,32.76,38,1549,288.0,636,278,3.2188,150500,NEAR OCEAN,165859.0
-122.41,37.8,52,3260,1535.0,3260,1457,0.9,500001,NEAR BAY,259443.18
-117.91,33.84,29,1570,482.0,1849,430,2.6563,162500,<1H OCEAN,163681.0
-118.18,33.9,25,1709,442.0,1177,410,2.4333,155000,<1H OCEAN,155595.0
-120.44,34.96,29,2374,562.0,1617,463,2.6531,108300,<1H OCEAN,141464.0
-121.86,37.34,29,5274,1625.0,6234,1639,2.5947,177300,<1H OCEAN,171966.0
-117.13,33.15,15,2241,381.0,997,390,3.4833,193200,<1H OCEAN,154144.0
-117.83,33.81,28,1972,315.0,970,326,5.4298,234200,<1H OCEAN,237619.0
-119.72,34.43,46,1332,329.0,746,310,3.6719,357400,<1H OCEAN,230200.0
-117.64,34.05,32,1129,251.0,1378,268,3.0057,96900,INLAND,116330.0
-118.62,34.2,29,2421,402.0,1120,388,5.0309,244800,<1H OCEAN,237239.0
-121.75,37.3,23,1801,415.0,548,393,2.5052,133700,<1H OCEAN,206923.01
-122.32,38.29,21,1607,356.0,834,352,2.3787,177900,NEAR BAY,143230.0
-119.5,34.35,39,308,38.0,59,21,11.7794,500001,NEAR OCEAN,215046.14
-122.82,38.4,40,2406,423.0,1054,426,3.8846,215900,<1H OCEAN,207842.0
-117.91,33.82,32,2696,640.0,2330,626,2.9479,184600,<1H OCEAN,180629.0
-118.17,33.88,29,815,206.0,590,183,3.0052,166700,<1H OCEAN,160161.0
-117.62,33.42,23,2656,515.0,998,435,4.0294,500001,NEAR OCEAN,282487.03
-118.41,33.92,38,1437,272.0,590,250,5.2338,358000,<1H OCEAN,411330.37
-120.97,37.68,16,2349,446.0,1302,392,3.1625,130300,INLAND,123780.0
-122.6,38.24,16,1410,209.0,741,229,4.725,204500,<1H OCEAN,224468.0
-118.02,34.04,27,5640,1001.0,3538,978,5.065,215400,<1H OCEAN,246671.0
-120.31,37.11,38,1696,301.0,985,278,2.4054,112500,INLAND,81326.0
-122.31,37.54,45,1222,220.0,492,205,5.539,396900,NEAR OCEAN,334135.07
-118.36,33.86,37,1768,314.0,802,290,5.0784,295900,<1H OCEAN,301472.01
-117.09,32.64,19,2571,791.0,1205,783,1.62,131300,NEAR OCEAN,105689.0
-121.19,38.71,11,4415,,1520,627,3.2321,390800,INLAND,162950.0
-121.89,38.01,30,4114,743.0,1994,722,4.2227,134400,INLAND,153509.0
-119.86,34.41,24,1576,580.0,1630,531,1.24,325000,NEAR OCEAN,201085.0
-122.0,38.83,26,272,49.0,194,52,3.4187,98400,INLAND,112389.0
-118.38,33.96,44,2395,458.0,1287,450,4.6923,299000,<1H OCEAN,330426.01
-117.97,33.88,16,2003,300.0,1172,318,6.0394,321600,<1H OCEAN,254413.0
-122.35,37.58,26,854,246.0,396,231,2.8393,375000,NEAR OCEAN,250300.01
-122.84,38.42,29,2756,551.0,1381,531,2.9625,237300,<1H OCEAN,169756.0
-122.5,37.74,44,2527,518.0,1434,444,3.875,275700,NEAR OCEAN,285315.0
-121.64,36.8,18,5915,1000.0,2975,975,4.5812,255200,<1H OCEAN,261261.02
-118.11,34.01,22,1141,332.0,1189,321,2.2042,162500,<1H OCEAN,166577.01
-122.29,37.81,46,12,4.0,18,7,0.4999,67500,NEAR BAY,227565.08
-116.61,33.04,11,2522,538.0,616,269,3.875,198100,INLAND,172311.03
-117.8,33.67,4,3345,552.0,1525,539,6.7962,329100,<1H OCEAN,287881.01
-117.19,34.1,5,2167,384.0,1174,358,4.0114,97700,INLAND,126759.0
-122.29,37.81,50,760,190.0,377,122,0.9011,86100,NEAR BAY,112812.01
-118.37,33.79,36,1596,234.0,654,223,8.2064,500001,NEAR OCEAN,487959.83
-121.44,38.54,47,2518,501.0,1308,471,2.5389,75700,INLAND,97067.0
-118.46,34.01,43,513,98.0,266,103,5.6428,343100,<1H OCEAN,324086.06
-122.29,37.81,26,768,152.0,392,127,1.7719,82500,NEAR BAY,122943.01
-117.04,32.66,22,3362,630.0,1471,612,4.1442,303900,NEAR OCEAN,138292.0
-117.37,34.01,15,1386,247.0,703,185,3.6415,124200,INLAND,126804.0
-118.95,34.18,25,2237,331.0,1121,365,6.0994,254900,<1H OCEAN,283637.0
-119.85,37.1,8,828,168.0,413,146,3.375,80700,INLAND,118354.0
-121.34,38.56,12,2975,628.0,1440,593,2.9896,118600,INLAND,118560.0
-118.15,34.02,43,2172,605.0,2386,597,2.8239,150600,<1H OCEAN,168047.0
-118.31,34.06,31,2827,1084.0,3107,993,2.0278,360000,<1H OCEAN,243736.01
-117.83,34.15,20,2421,306.0,1023,298,8.0683,451500,INLAND,364425.02
-121.89,37.32,34,1014,246.0,952,215,2.8864,172500,<1H OCEAN,203420.0
-117.98,33.84,35,984,179.0,661,199,5.0747,189600,<1H OCEAN,204381.0
-117.33,34.04,18,1837,388.0,727,336,2.5187,116700,INLAND,109082.0
-117.21,33.82,2,4198,805.0,1943,673,3.9052,122100,INLAND,140092.0
-122.14,37.45,52,3841,537.0,1391,540,7.8647,500001,NEAR BAY,472603.53
-117.19,33.41,16,3031,554.0,1301,518,4.0882,296100,<1H OCEAN,224058.0
-118.12,33.75,47,3330,569.0,1220,557,7.3672,500001,NEAR OCEAN,471335.49
-122.0,37.36,17,6012,1737.0,3539,1625,3.8464,239400,<1H OCEAN,251751.0
-122.3,37.88,46,1647,376.0,854,355,2.9,144800,NEAR BAY,211574.01
-118.28,33.98,39,1306,345.0,1332,331,1.9564,92200,<1H OCEAN,101351.0
-119.08,36.21,20,1911,389.0,1241,348,2.5156,59300,INLAND,77287.0
-121.16,37.73,7,4956,941.0,3006,915,3.4426,139000,INLAND,143703.0
-117.87,33.6,35,1598,398.0,782,411,5.1155,500000,<1H OCEAN,355530.21
-121.44,37.76,5,7264,1285.0,3670,1146,5.0443,194800,INLAND,192887.0
-118.01,33.77,32,1771,296.0,995,272,5.8362,217500,<1H OCEAN,272487.01
-117.96,33.65,23,5379,684.0,1826,555,7.0151,350600,<1H OCEAN,332977.0
-118.01,33.76,35,2072,349.0,1249,317,3.9855,191900,<1H OCEAN,206395.0
-121.42,37.74,35,796,132.0,313,152,3.15,153200,INLAND,129147.0
-118.12,33.87,21,3764,1081.0,1919,977,2.5057,156300,<1H OCEAN,183622.0
-116.88,33.05,11,7217,1583.0,4197,1502,2.8827,166700,<1H OCEAN,138443.0
-121.09,38.19,23,762,140.0,358,141,2.4545,105000,INLAND,123348.0
-118.2,33.96,43,1233,306.0,1190,282,2.8371,161300,<1H OCEAN,154476.0
-116.24,33.73,14,2774,566.0,1530,505,3.0682,104100,INLAND,106032.0
-118.11,34.02,40,1727,309.0,932,313,3.95,210200,<1H OCEAN,229152.0
-118.72,34.28,18,2229,371.0,1283,379,5.5955,217700,<1H OCEAN,243333.0
-118.27,33.87,21,6108,1130.0,3244,1113,4.2768,181400,<1H OCEAN,202223.0
-117.21,33.34,10,5294,817.0,2312,810,5.4563,325700,<1H OCEAN,308180.03
-122.36,37.94,26,1540,343.0,1007,338,1.3365,72900,NEAR BAY,96320.0
-119.63,36.34,26,1463,261.0,699,219,3.5536,71400,INLAND,95773.0
-118.05,34.05,36,1084,202.0,920,199,3.7279,162200,<1H OCEAN,162866.0
-121.14,40.29,17,1944,394.0,384,172,1.6875,111500,INLAND,87161.0
-117.36,33.92,7,9376,1181.0,3570,1107,8.5326,315200,INLAND,336620.01
-117.76,34.13,8,16759,2274.0,7249,2156,7.4837,358700,INLAND,321530.0
-123.21,39.18,17,2772,576.0,1501,584,2.6275,142100,<1H OCEAN,132006.0
-118.5,34.21,36,1254,229.0,629,245,4.9643,236100,<1H OCEAN,236325.0
-119.08,35.39,10,6435,1040.0,3242,1030,5.575,132200,INLAND,168748.0
-118.13,33.89,29,2823,737.0,1723,678,2.7121,165500,<1H OCEAN,176094.0
-118.55,34.28,16,8879,,3468,1200,8.1125,428600,<1H OCEAN,421375.07
-122.17,37.71,38,890,200.0,481,198,3.244,179800,NEAR BAY,168668.0
-120.76,38.76,21,3509,606.0,1576,564,2.6392,148500,INLAND,134882.0
-117.24,32.75,36,1856,475.0,822,416,2.3042,220600,NEAR OCEAN,282573.07
-121.22,38.8,11,2521,521.0,1390,477,3.5265,124800,INLAND,150929.0
-119.12,36.05,27,1575,321.0,1063,317,2.1477,53900,INLAND,60895.0
-118.24,33.96,34,1724,432.0,1876,416,2.1078,100600,<1H OCEAN,109535.0
-117.33,33.03,31,1171,321.0,603,267,2.8611,314300,NEAR OCEAN,258092.03
-120.45,37.32,21,1318,202.0,618,197,4.8214,117800,INLAND,132762.0
-122.24,40.17,51,2378,584.0,1083,494,1.577,51900,INLAND,69524.0
-117.47,33.92,18,3869,773.0,2500,726,3.6583,126100,INLAND,125084.0
-118.3,37.17,22,3480,673.0,1541,636,2.75,94500,INLAND,105526.0
-117.65,34.04,28,2360,607.0,2623,592,2.5048,100000,INLAND,124765.0
-118.17,33.96,25,3297,1066.0,5027,1041,2.2817,164200,<1H OCEAN,156958.0
-122.01,37.38,32,726,204.0,538,203,4.505,230400,<1H OCEAN,232400.0
-117.97,33.92,24,2017,416.0,900,436,3.0,251400,<1H OCEAN,191545.0
-120.25,38.03,21,4924,966.0,1175,454,2.9457,116500,INLAND,127855.0
-117.43,33.93,36,2386,396.0,1176,374,4.5122,113300,INLAND,150909.0
-117.04,32.98,16,1332,196.0,640,193,6.0226,192900,<1H OCEAN,227202.0
-117.2,34.26,17,9419,1455.0,1382,459,6.2233,230900,INLAND,216971.0
-117.41,34.0,26,2372,621.0,1647,612,1.4719,88600,INLAND,93775.0
-117.55,33.94,30,5398,926.0,2672,864,4.4762,163900,INLAND,153979.0
-122.85,38.46,22,3328,550.0,1309,512,4.7105,266200,<1H OCEAN,252202.0
-117.05,33.02,18,917,121.0,388,131,6.3517,260100,<1H OCEAN,257691.0
-117.13,32.8,35,2129,382.0,1044,350,3.9732,174900,NEAR OCEAN,171165.0
-117.98,33.75,37,1264,274.0,783,273,3.3438,199600,<1H OCEAN,183446.0
-118.26,34.11,47,2183,510.0,1445,503,3.6667,210900,<1H OCEAN,247205.0
-117.93,33.84,34,2160,298.0,852,305,6.0531,287100,<1H OCEAN,302009.05
-119.02,35.39,52,191,52.0,106,49,2.0455,72500,INLAND,98110.0
-118.03,33.83,25,768,195.0,529,184,3.175,132800,<1H OCEAN,223811.0
-117.3,33.07,16,3147,765.0,2165,690,3.5585,284800,NEAR OCEAN,262865.03
-122.3,38.0,34,1712,317.0,956,341,4.4394,162000,NEAR BAY,186950.0
-122.7,38.23,47,2090,387.0,1053,377,3.5673,310300,<1H OCEAN,236563.0
-119.18,34.27,6,2307,386.0,910,364,5.215,279500,NEAR OCEAN,279334.0
-116.97,32.76,33,3071,466.0,1348,513,6.1768,228900,<1H OCEAN,329833.02
-119.02,35.35,38,1472,305.0,670,282,2.2407,76000,INLAND,64011.0
-120.37,37.98,29,2508,591.0,1112,550,1.6021,91400,INLAND,99927.0
-121.57,37.01,44,1448,393.0,1066,357,2.0625,170300,INLAND,111200.0
-121.98,37.95,14,6290,854.0,2724,820,6.7371,267400,INLAND,286966.0
-117.9,33.91,26,2885,476.0,1227,439,4.9524,226600,<1H OCEAN,235392.01
-121.06,38.25,13,651,102.0,301,104,3.6528,200000,INLAND,159320.0
-122.08,37.64,36,786,133.0,463,160,3.9338,182700,NEAR BAY,173303.0
-117.81,33.84,17,4343,515.0,1605,484,10.5981,460100,<1H OCEAN,473835.64
-122.21,37.47,43,733,162.0,497,175,3.2708,255300,NEAR OCEAN,292003.1
-120.61,37.35,34,1900,401.0,1009,385,2.2222,75000,INLAND,89564.0
-118.09,34.06,30,1980,552.0,2264,511,2.6094,179400,<1H OCEAN,170328.0
-121.3,38.02,16,2717,621.0,3343,643,2.5473,106300,INLAND,104624.0
-122.26,37.54,5,3264,442.0,1607,453,9.1415,500001,NEAR BAY,477860.65
-117.28,34.12,47,2456,611.0,1653,512,1.3973,66100,INLAND,76160.0
-122.24,37.8,52,1591,373.0,1118,347,2.1563,128600,NEAR BAY,132888.01
-118.2,34.11,46,3659,1068.0,4153,993,2.5211,162900,<1H OCEAN,183789.0
-122.06,37.0,14,1547,374.0,4731,348,2.4732,131300,NEAR OCEAN,208768.0
-118.11,34.05,23,3436,565.0,1729,529,5.9941,266700,<1H OCEAN,294900.05
-116.92,32.76,7,1659,237.0,862,242,5.2741,249400,<1H OCEAN,188547.0
-117.07,33.12,32,2474,499.0,1224,461,2.7216,146300,<1H OCEAN,145909.0
-117.37,33.98,43,2862,772.0,1878,675,2.1151,96700,INLAND,89173.0
-117.82,33.88,18,1982,300.0,1027,324,7.0526,327500,<1H OCEAN,300339.01
-117.15,32.72,51,1321,,781,499,1.3071,250000,NEAR OCEAN,164112.0
-118.31,33.82,39,2198,425.0,1160,436,4.1406,323700,<1H OCEAN,304889.0
-117.81,33.64,4,1741,225.0,811,233,12.3411,500001,<1H OCEAN,477209.33
-117.95,35.13,4,2630,502.0,1150,422,4.25,104400,INLAND,108727.0
-117.93,33.62,33,1890,416.0,859,329,4.5658,500001,<1H OCEAN,431638.55
-117.23,32.86,15,1199,301.0,510,296,3.6083,180100,NEAR OCEAN,211540.01
-118.54,34.24,24,4631,1164.0,2360,1083,3.0977,264000,<1H OCEAN,221018.0
-122.15,37.46,52,1803,257.0,683,259,10.9508,500001,NEAR BAY,500001.0
-121.26,37.98,41,1633,433.0,885,413,0.9782,54200,INLAND,69477.0
-119.67,36.82,2,2579,376.0,1133,342,4.5577,123300,INLAND,117204.0
-118.1,34.08,21,1349,352.0,1188,330,2.5,182100,<1H OCEAN,174877.0
-122.19,37.83,29,1791,271.0,661,269,6.8538,368900,NEAR BAY,368159.1
-117.38,34.09,8,3955,815.0,2184,725,3.3438,127600,INLAND,111619.0
-118.3,33.78,35,2572,504.0,1172,519,4.6207,304100,<1H OCEAN,275694.0
-121.26,37.93,33,2109,531.0,2248,588,1.4583,53000,INLAND,65923.0
-117.13,32.72,17,1285,423.0,1208,409,1.758,126600,NEAR OCEAN,130617.0
-122.25,40.15,15,1677,346.0,858,327,2.4375,59200,INLAND,94115.0
-122.41,37.8,52,3278,775.0,1279,709,5.4378,500001,NEAR BAY,424374.46
-118.07,33.85,16,3771,606.0,2196,564,7.0113,319700,<1H OCEAN,350095.02
-116.69,33.5,13,1187,255.0,442,179,1.9107,155700,INLAND,112517.0
-118.04,34.06,30,2019,551.0,2481,484,3.1875,154200,<1H OCEAN,161035.0
-122.09,37.65,27,2630,722.0,1414,634,2.8203,195200,NEAR BAY,175533.0
-117.12,32.9,13,1743,363.0,854,353,4.6667,138200,<1H OCEAN,186127.0
-121.83,37.32,26,1125,210.0,943,214,4.825,181000,<1H OCEAN,219570.02
-121.67,39.14,22,2264,390.0,1056,403,3.6111,112300,INLAND,113531.0
-122.43,37.8,52,2802,622.0,954,572,4.5399,500001,NEAR BAY,490454.85
-120.94,37.7,25,1005,159.0,390,139,4.4,174100,INLAND,165547.0
-117.95,33.63,27,891,183.0,513,171,6.0,381500,<1H OCEAN,323161.19
-124.01,40.97,21,1513,319.0,943,301,3.538,102700,<1H OCEAN,118100.0
-117.01,32.81,26,4499,645.0,1866,626,5.516,185100,<1H OCEAN,212079.0
-122.18,37.7,35,2562,554.0,1398,525,3.3906,178900,NEAR BAY,194634.0
